,adim,bdim,index
2380,-13.228583854,-20.0811980562,95010
2381,12.2644683776,-30.6397085041,162762
2382,-13.3371514733,-17.2531379565,163090
2383,-20.5902008466,29.9659315695,79426
2384,5.07749187451,7.029223945,154540
2385,5.35306739619,-9.63800463769,101564
2386,18.6455956672,-18.8029797241,35459
2387,0.548126006511,-36.701495444,186387
2388,9.14642523188,22.9553276364,109945
2389,-22.8740554127,10.5202103105,130226
2390,0.692697894172,41.4087740788,49444
2391,10.2296829646,1.88580022431,190080
2392,-2.16856182717,45.6549048722,82222
2393,32.4537933078,-5.65813592391,39170
2394,1.92140863907,-43.3898700812,156630
2395,-4.09347816291,-14.3224882106,26160
2396,-10.8802173265,-15.9413204556,152505
2397,5.76081959078,-11.1738993008,26384
2398,21.9460832464,-23.2299080627,160752
2399,5.51972794448,8.40060060712,97429
2400,-14.2968899839,-17.7110457852,173633
2401,-14.6008121861,16.9137294355,81000
2402,5.55364786649,-2.86571831273,67958
2403,-8.34256447933,34.0106852894,172253
2404,5.32851029138,-38.9911104851,19440
2405,30.2316276163,-3.81401135519,60493
2406,11.6908213155,29.063517778,2076
2407,-23.2560153144,5.56152714058,14431
2408,-16.1923802217,19.2373953815,104772
2409,-22.6260145015,-13.1632958926,68744
2410,-18.4673929699,-28.6532338992,171010
2411,11.106856086,-28.763414632,100755
2412,7.63635611694,23.7785265724,83783
2413,4.2389369852,-0.730523992577,173791
2414,12.691516213,-2.32264346057,114512
2415,3.29922806538,30.8813025489,64827
2416,-16.3713112014,36.6140799939,107658
2417,26.1411358487,-19.1264735342,39853
2418,-9.11155764985,-0.656505005203,189300
2419,24.1933064388,-22.4976161423,103578
2420,-24.7299967396,-7.31420292511,187610
2421,18.1902713327,24.7857475719,14679
2422,-9.98496152278,-30.3266727178,60594
2423,24.6903795961,0.772267682418,88318
2424,7.81076556384,12.144255188,18626
2425,-21.5520410931,-0.64711618253,85012
2426,7.68596292415,-11.4690432403,179127
2427,32.6978650763,10.8671530972,111001
2428,23.9571379236,17.2708330928,192126
2429,9.57739113399,2.37489738916,135566
2430,8.8770955529,-34.7272274764,137269
2431,3.98428168177,5.25360142083,191654
2432,-27.7591537953,16.866271638,176888
2433,-8.15859151613,14.6174137961,97565
2434,30.7089314073,-17.4820284192,27946
2435,23.9129227195,-20.8926822589,84630
2436,4.45114326973,22.9567634635,197130
2437,9.04589969795,-44.4803363624,28720
2438,18.1033721585,-0.381862318629,13377
2439,-14.1460688715,11.4762116761,131239
2440,30.2194182397,14.7151027937,166795
2441,2.43253055855,3.32690631476,67904
2442,5.387208662,-22.6726439672,113438
2443,-8.6631498876,43.9253525286,158772
2444,-19.3328013565,36.8097727843,95591
2445,2.70932653458,-11.4576274518,101972
2446,-17.7145373646,-36.6289687736,5084
2447,-4.54613672878,9.47967966452,22158
2448,-8.70846837682,11.4743043286,64735
2449,-24.5112731192,35.0722419025,103062
2450,16.9806186354,-7.85174969876,197236
2451,-2.51555140512,-29.0927503833,134437
2452,-18.7907439928,-23.9727441324,76953
2453,7.90713166262,2.2859581008,109377
2454,-27.5990904378,23.0821464378,49900
2455,-13.1907063738,-17.7168017226,147175
2456,-31.0107380833,-0.449074637657,168817
2457,-33.2543257961,-4.72645591858,109990
2458,8.14886958883,9.84598193607,117144
2459,-13.2033290063,-9.08563156681,67250
2460,24.7333646704,-14.6014036866,24094
2461,-30.6703662327,4.75269257636,28246
2462,6.97161528878,-7.10841592827,94121
2463,7.68973255771,13.6157684528,120363
2464,5.11927964932,11.0305905471,3643
2465,-18.9073339589,16.4493132835,174212
2466,18.1625547221,23.9145002479,59560
2467,-33.4023099628,2.45248134136,40344
2468,8.17703842259,19.1966018823,151417
2469,-11.6222151144,-26.9532877457,173343
2470,7.82076938693,-1.10189652075,70754
2471,-2.34030645343,31.2165191397,77955
2472,-3.29912559927,-3.53765626047,108321
2473,7.74521760593,23.8386075995,27764
2474,-24.7911456761,-5.81920995484,17852
2475,-18.0254027283,-37.3642934495,41971
2476,-12.3133930887,-10.7206915117,90127
2477,3.1353341743,-25.460304901,10515
2478,11.0434548852,-28.0261224661,143176
2479,-2.1367149304,-27.9992596316,190642
2480,10.6053859575,-4.3237415788,26342
2481,-11.7837553626,22.3848885497,53196
2482,14.9981099523,5.49936021868,96312
2483,-0.6831586768,11.4691994906,197777
2484,13.4930244322,25.6852912487,30855
2485,11.6200927875,-37.7448784151,12727
2486,14.2148688885,-9.33398060939,193757
2487,-11.8367886335,4.65149451717,47543
2488,-8.65101763866,29.2774260747,4237
2489,21.2982078823,-4.90445901904,18481
2490,16.5710275127,-27.1071198363,121120
2491,-20.4978112434,10.0242196286,105025
2492,6.10991931658,-44.5934036727,113099
2493,-19.6613489441,-33.7649523773,62674
2494,-12.5039192775,-35.291720756,191081
2495,-9.25351989516,5.46947057764,103617
2496,26.0320992097,11.7139978376,198067
2497,24.1287782438,-17.1671253822,188140
2498,6.13650492948,-44.8537805505,106812
2499,-20.6743590821,23.1568467137,176840
2500,-14.2240216076,15.5894108788,112042
2501,-2.43867749861,44.9858727601,58683
2502,24.1949316095,13.2626872296,121725
2503,15.1176989903,-4.23210558715,158632
2504,-15.974781345,-35.1924753863,7836
2505,5.74528884222,5.33214181374,37210
2506,-0.284717204072,45.3927699897,143441
2507,-0.935498927741,0.816712684034,91771
2508,19.8401814804,-15.7760920109,86118
2509,30.6493265438,12.2615929845,155437
2510,-27.8738349069,21.4369583647,79757
2511,16.2987413733,-21.5997265507,74559
2512,17.0434627548,-29.0152264329,196980
2513,-2.79572059626,-13.883679419,107427
2514,2.95346887746,-37.2638064301,38204
2515,-28.5920990265,-0.348962948355,120422
2516,7.20427874134,-18.5852066251,144870
2517,21.4426538688,-16.4653093636,107603
2518,3.68388864719,6.36994322863,47488
2519,-11.4804980525,-15.6736072383,172616
2520,-21.0996769384,16.0908287561,187698
2521,-1.72454766031,31.8582365656,33565
2522,-0.204188616792,-11.1813878981,23863
2523,7.3425570335,4.29207941458,197689
2524,0.589322946863,-34.4315723787,57552
2525,-2.27175895668,-0.509828462264,158190
2526,12.3169946845,-29.8675294585,182526
2527,0.356557954715,-24.6299016928,165818
2528,8.27898187275,18.9106685472,161331
2529,10.5493017485,32.431393112,55846
2530,-21.7840521907,35.5630774741,107251
2531,-6.853534818,2.99053045913,19473
2532,12.8824811968,-13.6654835669,148169
2533,5.77663742051,-46.1343526198,100694
2534,2.75025394672,-44.037116704,45696
2535,-5.95407951308,22.1349989186,51909
2536,-19.7005971152,-9.03052736648,187192
2537,-10.5568362922,-28.0571511464,26482
2538,-10.9314712806,-17.9828659208,150161
2539,-1.23950930064,43.7750722809,140269
2540,4.39556944222,25.1751588977,57087
2541,-33.5566651364,13.0954116437,142910
2542,-17.8031782404,13.5605159402,109336
2543,21.8928510773,-23.3907271813,4137
2544,-4.09446298811,43.7868212543,20675
2545,-16.216229139,-15.6469780353,96663
2546,8.48266259508,-26.738855226,86549
2547,-0.156529706407,-8.26806913619,5920
2548,5.25674058297,26.8536006798,144787
2549,-10.3186279358,34.9730273636,46804
2550,-15.8867266045,24.1317415327,60433
2551,5.22601353605,16.4821877799,181607
2552,-4.83120500303,-0.99005978023,170096
2553,23.5362509022,-13.0897416587,92121
2554,-13.0732727923,13.2021768349,142110
2555,-17.6856782753,6.07831596867,85336
2556,-22.377635907,8.4011242393,52256
2557,9.97409249664,34.1281122793,107122
2558,0.216954629105,18.3089436325,93432
2559,-8.21918432411,-10.741865213,193973
2560,31.9515102984,-1.17166229376,147235
2561,4.63650250678,-35.5858554928,139094
2562,30.6625973962,5.01185910001,83073
2563,10.275695677,-0.332371434963,192642
2564,19.0930656332,-9.31659456512,180074
2565,0.246196962755,44.1335562572,164514
2566,-12.7430018971,-19.5188894701,152905
2567,-3.1460738698,27.7422099724,102908
2568,2.51516479948,37.0625885817,37504
2569,-11.9447286329,16.3928256992,193607
2570,22.703839306,-5.23721303822,44656
2571,19.2389360676,-28.702837389,194168
2572,5.82509306921,-4.35791509548,98862
2573,6.61593829671,13.9546513029,160255
2574,-2.97713093081,19.2022838497,167481
2575,4.5371822276,-18.435881253,56480
2576,5.97506610427,23.6015222083,21758
2577,15.3064464402,-22.482807562,104497
2578,-2.13642084455,7.11445323375,115878
2579,19.3423123094,-36.4181507765,90399
2580,9.97149152668,31.6424268685,33552
2581,-16.0786510093,13.4275206037,106621
2582,-6.72502626761,45.5498091792,183208
2583,-20.7080668214,28.2595633098,14811
2584,6.39398064603,9.62237219295,171715
2585,-13.5762578051,8.11528302339,44875
2586,-28.2943118162,26.9708117408,146554
2587,-0.951286754651,-32.7339874048,39202
2588,-3.30957604326,-3.39497211113,52667
2589,-25.9474000193,26.043468726,55926
2590,-19.8225202185,33.6992705104,36467
2591,6.67407298384,-19.8418259516,41658
2592,-13.2545913554,-9.22086933542,105395
2593,-14.6929421456,-15.9932296572,109101
2594,-4.91671019038,16.2649156466,82554
2595,7.43616191706,-10.3617387553,63421
2596,-5.97848318397,25.305558105,51262
2597,9.04537302554,-38.0535839119,183992
2598,-20.3062951915,-3.22608527133,193303
2599,5.45471265049,-5.31255302746,113336
2600,-5.25174095689,14.8691026901,114102
2601,0.2995208435,10.0835992614,47367
2602,-11.0751019008,-23.8780665382,66598
2603,8.9931038001,31.5394530212,150669
2604,-3.28172134017,-17.4524971112,159176
2605,24.965469164,18.5188803157,122203
2606,-14.8019982813,-10.2568366604,28713
2607,4.59005024001,12.222098186,60350
2608,-4.39855545698,46.0869680187,181679
2609,3.47515708119,-40.545256711,124969
2610,-25.2035094329,13.9858823845,157461
2611,24.2823939141,-16.7787993086,64181
2612,20.447393773,-28.6020193653,68088
2613,-14.1521427331,23.9656814143,193907
2614,-14.4622805506,6.94724836292,12329
2615,-26.550272871,-1.33059749426,146606
2616,8.18471649083,19.3471043508,30907
2617,-13.1267587487,-24.4684577111,94497
2618,-24.2307960845,-11.7499770757,35889
2619,31.1457454816,2.02737210772,44373
2620,0.142566062531,-25.4013455907,87223
2621,-7.70509645994,20.0804237546,138983
2622,18.2219698246,20.5447340218,9089
2623,-12.1682131731,-2.21750496252,128365
2624,-9.60734322013,37.2780603811,188349
2625,21.3434570604,-14.618631904,48641
2626,-16.0393865127,36.1866599506,71315
2627,-24.1994448603,-4.27106055926,87045
2628,8.88377669705,-37.9337092043,90958
2629,24.9158550924,9.41994733177,169171
2630,-4.83909609792,-12.9520094422,30371
2631,-11.4103113265,-4.32861468558,55525
2632,15.3901232259,-0.543722344708,463
2633,-7.2929749659,-22.481998657,174844
2634,13.8783091652,-32.5407526777,188240
2635,-15.3222556179,32.0537879865,66582
2636,16.2777522995,-9.46182325484,177013
2637,3.45214304174,28.2693022801,146733
2638,7.69580607029,-45.0241327066,84555
2639,-14.6769826591,27.496893788,37169
2640,2.8625243322,11.0296490646,195206
2641,2.12346995787,10.7217391556,188541
2642,10.2689621886,24.9213697964,196633
2643,25.7433283211,-20.8212294206,63470
2644,29.0258898304,-7.67015537019,178852
2645,-15.7877626489,-21.2454504399,140495
2646,5.05211461624,37.7367292395,165999
2647,-19.3503883844,40.0713973335,122205
2648,1.54765858594,9.20969403211,45169
2649,5.90042029611,-16.8680300385,157278
2650,11.7091272327,13.2323366245,176214
2651,-19.4657495728,10.0264703488,58383
2652,29.4562235542,-4.17888922685,49701
2653,-3.04325493947,0.438920360456,64738
2654,-10.8451610882,29.0549069007,4874
2655,15.9718766617,-38.515153517,186334
2656,-6.88597859046,37.7334848489,146886
2657,5.40022267301,-19.690551883,135363
2658,-11.3685032701,-5.41511078449,194409
2659,14.1735571144,-15.0145666216,73930
2660,-19.8242131087,-6.88652567987,172096
2661,8.45035994947,-8.02296203497,146188
2662,-5.3783116433,14.0584113844,23989
2663,-4.04341011401,-14.0255685281,27192
2664,-3.30837981791,-22.7128419273,69232
2665,6.74977284965,6.66366190704,127925
2666,0.992891958911,-3.85010693583,164528
2667,-24.1835224068,34.9098470703,19337
2668,11.7786083778,5.22924367529,159707
2669,-2.49080088382,10.0056793387,51562
2670,-11.7860307155,36.4355868262,119744
2671,-8.39285300222,22.7118673976,104745
2672,16.134604461,4.06945614235,102082
2673,-26.2146678604,24.1798647478,197529
2674,4.25781328981,-33.6458116799,93334
2675,3.0957702232,-9.87554983368,150444
2676,29.58069861,-7.88100107547,148487
2677,2.11625395174,37.572416412,123930
2678,-14.5918592448,0.456772089823,9764
2679,6.74379348994,9.64080035735,2817
2680,11.8787384655,-35.5971341988,19635
2681,-1.37777347849,17.7505652148,102179
2682,-12.1801414344,33.5248273448,44820
2683,-0.657318948611,-28.9313052913,21047
2684,-20.1945188314,-15.5194063145,175782
2685,30.0155604259,-6.04042712186,93221
2686,27.3310448744,19.0954837565,76971
2687,18.2832538533,-28.4048737838,168193
2688,-9.93533550783,-36.406336415,41639
2689,-2.05735388139,-29.3662009239,19220
2690,29.0946822973,-22.1936094794,163068
2691,0.212637161223,-24.1337828022,135427
2692,-7.7421179483,-18.498558942,73750
2693,17.3860974288,12.4316135635,87832
2694,-14.7711890077,11.4947165665,162952
2695,5.03818751436,-14.4812135883,150468
2696,-17.5728574896,-18.5886491557,55849
2697,16.1380342161,-28.436345042,145108
2698,-16.0220081598,30.108128072,107116
2699,-14.6314935676,18.7228167241,6250
2700,-19.6750055987,19.4340304472,123308
2701,18.687160631,21.8827450529,50652
2702,-32.0412076989,1.42047122528,31016
2703,11.009551025,21.5930816485,150702
2704,13.8483863353,-19.2627525042,158863
2705,3.01856845464,38.0749770286,48939
2706,9.88607780995,-24.8389373027,88692
2707,13.0846211975,11.5315724035,121560
2708,-4.67104371446,26.0768777564,50523
2709,-13.7423537298,30.4074908216,45837
2710,16.6272156517,-27.894859711,177581
2711,19.6052128167,16.7991925172,38629
2712,30.9512277332,-10.4829246645,158619
2713,-5.98115079591,-17.8461462071,148878
2714,27.4225610403,15.4731772396,165163
2715,21.2535059511,-18.6173470074,66076
2716,4.4033967985,-12.3772884005,39171
2717,12.6247742481,-22.6796684147,182357
2718,-10.6960096071,-27.8614005388,41841
2719,-21.2319420102,-11.8496516709,83952
2720,8.15464504935,-46.6911018349,29073
2721,-3.4506478604,16.6414333335,37629
2722,13.6831855915,21.261849648,84643
2723,-21.8140206368,19.0493593977,33199
2724,-12.9224760445,38.6023583329,74998
2725,4.69183433863,-31.7261125874,90325
2726,-15.2451551197,7.495841602,107031
2727,-8.84696731935,11.8041509124,158311
2728,-8.78745797605,-1.38947749449,142656
2729,19.0278945309,5.24238622746,108926
2730,-13.6378263377,37.5305860669,165944
2731,-10.0235584325,29.6086892183,143470
2732,12.2490994368,-16.8712059119,76045
2733,-5.56060187688,-30.1339788049,34807
2734,-5.44563719062,33.1865254386,116775
2735,24.2386768249,2.20215060803,179068
2736,-13.2849298876,26.21457009,26394
2737,15.7768545879,5.96135206391,162649
2738,31.0952188649,-11.6485085756,170182
2739,-7.95181021123,-15.5414177759,6907
2740,10.7137818158,6.7741791368,71149
2741,9.86844645982,22.5637679505,145612
2742,-23.1643244707,33.8962732817,25969
2743,-8.17283648724,-10.9445259561,10508
2744,20.9112904127,-34.1436027699,95599
2745,5.02787676078,33.0516753164,83285
2746,8.06056944265,5.81520694451,136916
2747,13.198384043,-17.3263239276,130959
2748,1.37748774558,-0.377012181029,76333
2749,8.91041906661,-46.2155723771,37466
2750,8.49078276844,-26.9289402993,76130
2751,-16.3968108014,15.1901741675,15428
2752,17.8332943153,-11.5449430202,132378
2753,-14.2273820303,20.9912467879,159067
2754,4.92633886846,-35.0159218473,15327
2755,-10.7955541436,-13.084860124,187812
2756,-7.03102589794,-27.7492104567,79052
2757,-16.5905612564,-36.4886009588,28235
2758,27.6495888252,6.2738600223,51855
2759,23.7248995649,7.14075169088,20211
2760,7.26890233394,-37.1229404064,92720
2761,-1.87823634889,-4.95807651671,97468
2762,-13.5508380988,28.3292614701,195372
2763,-3.511436447,44.7447562906,16275
2764,19.7691889225,-23.0563019813,66681
2765,-4.38580329058,40.8756301271,176960
2766,-19.9739766443,-1.38030202034,92127
2767,0.244748541964,9.80866478997,137861
2768,-21.8971841297,32.405573506,78429
2769,1.29782787436,-38.1703785591,195615
2770,-4.08660849734,44.061508044,84849
2771,29.2620792058,9.71009380506,164545
2772,-13.9321333991,28.9108402197,197991
2773,7.03886847287,-30.2025325683,43371
2774,7.86115127824,-36.717090552,28856
2775,12.5911686293,-20.960736621,48852
2776,21.2286498062,13.9480338106,146860
2777,-16.2765434446,-10.5558908824,139089
2778,27.7081209846,-15.9547903006,197934
2779,5.22793515693,-5.97049404328,19019
2780,5.54369712342,-9.46394356392,105119
2781,-24.4695732503,34.6419497677,162429
2782,30.0309823205,-11.2977731496,96121
2783,-5.21592512813,-11.5584532813,142137
2784,3.82453475812,20.4243764008,63543
2785,-15.3048544685,4.35656748008,37083
2786,-16.8794030961,-33.920419686,94617
2787,-15.3666348278,15.7725540865,69963
2788,-29.9516089589,-3.91356887179,3809
2789,8.82379312199,-20.1429037888,25338
2790,3.21245709421,-42.673495672,65898
2791,-11.1936236777,5.68235421148,165066
2792,-7.29303733248,2.67047208101,180363
2793,-1.96462657941,-4.56061241494,115281
2794,-17.0770994802,-24.2837290467,16372
2795,27.4265770921,-6.98510845385,27832
2796,26.6212143676,-10.6587417908,150195
2797,-10.4049840346,32.5899034992,184929
2798,4.07287495587,4.91668163152,178840
2799,-16.2160474359,-33.8810755627,112998
2800,-11.4152294045,-25.7303273879,182640
2801,11.9284086957,-17.7077595976,119644
2802,17.4231996478,26.134703837,148696
2803,0.219422461064,-8.13171946884,96118
2804,25.3163992721,13.9561964974,76216
2805,0.142447606164,-33.4673180991,81097
2806,-2.8916618177,-24.2601778873,130297
2807,3.02547417312,24.6329384851,52013
2808,4.30519791365,-5.41750286269,101775
2809,-22.6325219172,33.2934246032,72487
2810,19.2910710504,19.020555848,142521
2811,-16.3003967861,-32.3235878532,36193
2812,-21.0327556877,16.3310871562,35677
2813,-30.2986352242,-4.85002305733,111417
2814,12.4594865585,17.7594570432,117146
2815,-16.1356499599,-1.3663475188,347
2816,-4.53580117318,35.4450734692,63626
2817,2.24469409911,-1.12150611498,115921
2818,28.8499621063,12.8068450286,12491
2819,15.1577635953,10.1314644253,81749
2820,-8.94603475262,43.7661283132,29269
2821,-32.9735408191,-6.98452160174,41742
2822,27.0566459873,5.34580482328,112306
2823,24.3457632072,10.594943007,1699
2824,-18.171862319,-37.5875899409,198376
2825,14.8274219669,-11.6842306696,105812
2826,28.1847899944,-8.27524949112,105960
2827,5.37067672633,-39.0084815729,186243
2828,14.1461080453,-41.9467291837,34428
2829,6.36652888312,9.97667814393,77932
2830,-21.0380081698,39.4058299279,16212
2831,4.07502245814,3.5187455126,33549
2832,28.0197354699,18.6493153439,56009
2833,7.22522448775,-11.9873318718,87001
2834,29.7622918468,13.4062764787,118150
2835,1.48204039541,-32.0617626447,146510
2836,7.23941952602,-2.00718466578,101191
2837,11.6554554978,7.7121397974,166533
2838,30.6186048808,-17.9645417598,105592
2839,-4.82870688783,46.1522113378,70263
2840,13.8761326579,-11.0145110055,11439
2841,-0.912808854602,-31.5666868996,171444
2842,-3.52658500474,-32.0834860577,166094
2843,-15.4611873447,29.3030695529,162538
2844,2.84155464066,-19.5618689411,44541
2845,22.1780786082,4.97608663625,40309
2846,-4.127175483,-40.6081818244,92650
2847,5.2934120233,-9.29453178326,196325
2848,6.39274584118,-29.5316537329,57480
2849,23.1738424859,11.223004256,83865
2850,-30.5242647292,2.47747616175,51359
2851,-12.6366742143,-15.163807893,35230
2852,-14.9702243986,-21.3038039031,11458
2853,-9.9316734701,-20.8303988158,74200
2854,-2.06869041023,-19.8093385679,130581
2855,15.4961856178,7.00336359646,120133
2856,-33.0726443188,-4.05929664697,173720
2857,24.1525975681,-15.4414644131,136535
2858,3.44570553112,19.5246200289,49634
2859,-23.9038306275,-4.27829782966,169186
2860,-15.4684855832,23.0478225643,51045
2861,5.26372464272,-31.4375890662,54227
2862,-4.81037647027,6.39920423096,150274
2863,3.87689941261,8.77522323562,22477
2864,12.3579756066,-9.83176488045,196407
2865,-33.2056984946,-6.72634810045,99918
2866,9.62573035645,-3.54578794475,185769
2867,29.0201852481,5.48737869823,92796
2868,8.70180462276,7.43728451454,41735
2869,23.7348159524,-21.0651421371,77547
2870,-26.7841356549,7.73741819761,192832
2871,-16.1406401649,-33.9570938549,71755
2872,-12.0908940553,23.5446613091,190488
2873,-13.408768706,2.77081798159,91837
2874,-25.2776649347,-5.46890304458,137783
2875,24.0143196756,-16.0885157632,132244
2876,-24.7827290425,35.159559819,113558
2877,8.87141668772,-10.3745983233,112267
2878,-22.7391745163,21.9624151787,136170
2879,-22.6129811687,-3.7076444681,16398
2880,3.34750956785,-19.8484256785,9203
2881,-8.68661024558,20.5712636673,87104
2882,-13.6947882128,37.5441135875,62747
2883,-2.67781609826,17.6501885697,134151
2884,-9.37552939709,-33.502821361,147242
2885,-9.801387414,42.9425685703,10210
2886,-22.5414313219,18.3737059396,52515
2887,15.6563876431,-7.31074214623,6154
2888,10.394093634,34.7914973524,1931
2889,12.4096039692,-24.3654780751,191742
2890,27.4460247105,-12.3723689792,171354
2891,-10.2168768918,1.94883852742,194854
2892,17.3148610146,-32.2857749392,56732
2893,-10.595654223,0.810620672366,109758
2894,16.3571293627,14.5617923058,66862
2895,12.8333696714,-42.9247040258,108794
2896,6.45390351312,-37.0628457293,166381
2897,4.27836901714,21.19750569,189055
2898,-28.3780536464,-1.43701385373,121369
2899,-12.1004282239,13.2085615191,178525
2900,-17.8701745994,-34.8635239243,70240
2901,-1.81585479245,45.2666811822,131808
2902,-10.9614495972,-11.401054522,155515
2903,0.816177504119,-27.9244949286,43862
2904,-12.0855191796,8.03413423164,105945
2905,-16.8437962716,26.1412118627,4428
2906,22.1893703109,0.620690354777,45960
2907,26.6357519467,3.62894131948,76096
2908,-12.9296567339,4.40455331827,71773
2909,9.40192087922,22.6785573717,156715
2910,2.93664628813,10.8235799486,163092
2911,-18.2009060783,37.4579203453,183407
2912,-22.1132620621,-7.6332696782,3702
2913,17.7856005886,-3.06715039528,177015
2914,26.6658502201,3.57427625753,151665
2915,-24.5421163254,-6.61476645082,167931
2916,12.1654334683,-9.8827972281,148253
2917,-5.48768958268,-23.4965542959,51877
2918,23.4114532251,-18.2385800317,81898
2919,-7.0386534903,-22.5775394302,58026
2920,-12.2241280864,-16.0253988951,123369
2921,1.50733148655,-7.75335400556,30962
2922,-33.5147927876,2.91876417131,79204
2923,-0.966901469502,19.3769553828,155410
2924,1.61931477899,-18.8363570319,88886
2925,-15.1304891493,38.1690826341,86277
2926,19.7665892897,-17.4940004716,104960
2927,23.3876456902,-16.904285943,28888
2928,-12.886901441,-36.213690435,179653
2929,1.56477349298,8.48289884295,161456
2930,23.5529904442,12.6045668988,45734
2931,-16.2261703971,19.4347747354,7404
2932,-2.36898359653,-41.9628508088,18765
2933,-11.7504288819,-9.77636849424,197971
2934,-9.77014595521,43.5977192005,6772
2935,-13.9342412285,-1.36547415828,5509
2936,9.36558511642,4.2063876683,159512
2937,32.2813402416,-9.99055291569,185291
2938,24.1211372153,-14.5200026798,126824
2939,-32.7999654312,-4.07177778403,190546
2940,-18.0978160578,-36.9004894152,95493
2941,12.8640109048,-32.3970992274,172927
2942,19.9523912781,-29.7804934894,51193
2943,-32.8578048684,-1.53159611103,24397
2944,12.8348361216,-20.0233321247,199651
2945,-6.23741523715,-6.49224662323,43969
2946,-23.7280472901,39.6322513247,1209
2947,13.8455409656,-17.4109382852,104750
2948,-18.7822187081,18.0675435207,130692
2949,2.80102412404,24.8219148045,157120
2950,-11.6778150714,35.2729930056,98108
2951,-15.7102686579,19.5649882312,64046
2952,-12.6268574207,-27.5482624061,88679
2953,11.1059677938,21.2353793749,98045
2954,1.77007668929,31.7843603588,142165
2955,31.1391676726,-7.06211937383,153600
2956,-16.2929908892,26.3291505297,169511
2957,-2.48163116993,-8.85963811692,3217
2958,-11.1363948131,-36.5226902008,170309
2959,19.7845111346,4.21801452428,81495
2960,-3.38737129342,-40.177739062,64175
2961,1.84111287744,-18.9740770071,138514
2962,2.72463866518,-30.3817454141,96773
2963,-30.9354901932,-7.15083095765,191409
2964,-22.8951900951,13.8072736904,132917
2965,18.3450279563,4.46510535255,34085
2966,6.25066538367,-4.57326891565,76614
2967,-14.6624909851,-25.470868596,25755
2968,-10.955608599,-26.4122558389,161315
2969,-4.26769893199,-25.7857280617,156655
2970,-1.15300078401,0.714413905274,25380
2971,15.9869153286,-5.52463316887,123768
2972,-3.31947179239,20.1566760218,48942
2973,5.39829149316,-7.51247936094,144528
2974,-29.0488596151,-6.69497075589,84042
2975,-0.901858272278,38.9945306927,199427
2976,-1.80510906144,-6.26743768569,75745
2977,-0.609390376707,23.2770231258,153609
2978,5.69806728021,37.4188721498,99704
2979,13.8240555048,2.06850934618,129807
2980,-29.3201999655,-4.40914197658,146062
2981,9.47857436027,31.3194710687,174930
2982,-19.5947318385,28.9727789923,149898
2983,-15.4433063437,8.48589755563,146037
2984,16.7297024638,23.9015990289,73250
2985,5.82268396863,-19.8702697866,56580
2986,3.29978379859,19.3719208686,192073
2987,-18.9617923482,15.5834777847,62254
2988,14.5622375651,-16.2236424511,186442
2989,-5.48214951853,-40.2450591741,187940
2990,7.97957319918,-36.6522346848,8576
2991,-0.294292123064,8.55736021795,106758
2992,-5.60008368008,-26.7744544572,173049
2993,7.67090318575,18.1764684457,56295
2994,-9.20391330082,8.1986824618,166678
2995,-11.3918669618,-11.4758604516,184582
2996,18.3208025603,-24.5096119811,163259
2997,4.12473593693,19.2919261843,116652
2998,-4.00085041365,44.5199877051,131568
2999,-1.44926425481,18.8469580577,165591
3000,-16.1173762595,2.85230301506,112777
3001,20.9404012091,-34.0703987323,19340
3002,-12.0306848557,16.5998786651,110148
3003,-4.12648296403,12.2679947885,114802
3004,19.3858672514,19.1720848387,163536
3005,-7.57290595509,-27.9625564478,27906
3006,-0.719854137488,-19.9132369156,140538
3007,25.9561613337,1.23754495868,173673
3008,-9.02362475529,-6.51306873275,173378
3009,-14.5799341997,-9.64051944963,92770
3010,31.2000760675,-3.25761829183,64315
3011,-22.6775905721,13.640742416,18336
3012,-7.51335259442,16.034458971,172145
3013,-28.3553843558,4.24080669561,145866
3014,-7.69570800762,-28.0265854688,160628
3015,12.3337211859,18.1133560774,109825
3016,12.1589608098,-37.7283411369,17098
3017,-6.99127478173,18.2854606216,9964
3018,-13.7459043503,13.7517619274,62720
3019,32.9853725086,2.91003230945,17924
3020,10.3167461363,35.6808742907,136498
3021,31.1161872197,5.07006742924,110055
3022,-12.7961555729,-24.0653222289,191928
3023,-3.3854153391,15.5644703448,159697
3024,19.8351809591,-28.7037196979,26489
3025,10.7264127317,-10.8860032588,65379
3026,-4.7018706129,36.1661767664,141217
3027,17.2830248525,-8.79151162972,147417
3028,8.40015429092,-34.9482375963,164844
3029,-1.47101986526,42.6851244157,178090
3030,-17.6597082988,-2.06485018951,112925
3031,-12.2898777682,33.4190378004,162022
3032,-2.97300733762,-10.3140089939,184103
3033,6.85612785727,-35.7900376065,9380
3034,1.40560535563,32.8525372074,14135
3035,-9.73589771707,-21.4479195394,57316
3036,-5.98596788873,43.5422647187,64972
3037,2.15571310052,-25.8699037262,64788
3038,27.4184241595,-15.094043654,49073
3039,0.16596214374,24.0195456809,168047
3040,-4.59820393031,45.4610091982,125520
3041,-27.7597155598,20.2823542005,67576
3042,-9.33457049764,26.3313509043,111079
3043,-16.664034773,-35.3764884493,12525
3044,5.68515724973,-16.7240552706,111899
3045,-3.72707356867,5.33318084657,161239
3046,26.8194002408,-7.3838578816,72171
3047,6.19013196761,-3.54022669652,88090
3048,-13.6229506895,-1.44823225714,21271
3049,17.0275013212,26.8770681731,46871
